time,voltage_v,current_ma,power_w,cpu,s_on,br,net_kbps,temp_c
232.52,3.703125,653.437,2.4197588906250003,0.3760,1,20,988.68,31.8
233.36,3.699531,604.375,2.235904048125,0.3913,1,20,1321.12,31.7
234.64,3.709531,437.187,1.621758729297,0.3521,1,20,892.70,31.7
235.33,3.700781,552.5,2.0446815025,0.3898,1,20,1198.64,31.7
236.51,3.707187,522.812,1.938161849844,0.3247,1,20,13.86,31.7
237.37,3.70375,621.25,2.3009546875,0.3273,1,20,14.05,31.7
238.49,3.706875,539.375,1.9993957031250003,0.3210,1,20,622.03,31.7
239.50,3.697812,639.687,2.365442264844,0.3963,1,20,1823.00,31.7
240.46,3.701406,709.687,2.6268397199219997,0.3577,1,20,916.75,31.7
241.49,3.696406,634.687,2.346060834922,0.3904,1,20,2308.80,31.7
242.56,3.702343,550.0,2.03628865,0.3949,1,20,1530.17,31.7
243.45,3.699687,621.875,2.3007428531249996,0.3780,1,20,1698.59,31.7
244.46,3.700312,584.687,2.1635243223439997,0.3506,1,20,279.39,31.6
245.46,3.701562,508.125,1.8808561912500001,0.3454,1,20,14.79,31.6
246.50,3.70875,472.5,1.752384375,0.3122,1,20,14.31,31.6
247.49,3.709531,499.062,1.8512859599220002,0.3266,1,20,14.74,31.6
248.70,3.700625,585.625,2.167178515625,0.3468,1,20,1198.66,31.6
249.57,3.702656,582.5,2.1567971200000002,0.3757,1,20,1817.40,31.6
250.66,3.693593,641.875,2.3708250068749996,0.3875,1,20,1745.32,31.6
252.08,3.702968,535.937,1.9845575610159998,0.3697,1,20,1355.44,31.6
252.97,3.699218,587.5,2.1732905750000002,0.3725,1,20,1390.21,31.5
253.58,3.693281,627.5,2.3175338274999997,0.4221,1,20,1102.14,31.5
254.61,3.700781,615.312,2.2771349586719998,0.3341,1,20,14.70,31.5
255.60,3.703125,552.812,2.0471319375,0.3516,1,20,15.01,31.6
256.65,3.717187,347.187,1.2905590029690002,0.3127,1,20,14.62,31.6
257.67,3.715625,383.437,1.4247081031250002,0.3095,1,20,13.98,31.6
258.64,3.710937,450.625,1.672240985625,0.3124,1,20,15.57,31.5
260.03,3.71875,392.187,1.45844540625,0.3288,1,20,18.41,31.5
260.88,3.707031,554.687,2.0562419042970004,0.3484,1,20,1129.72,31.5
261.87,3.709218,455.937,1.691169727266,0.3896,1,20,1210.44,31.5
262.63,3.712187,468.75,1.74008765625,0.3515,1,20,845.73,31.5
263.67,3.7125,443.437,1.6462598625,0.3847,1,20,15.21,31.5
264.73,3.714531,365.937,1.3592843305470002,0.3178,1,20,14.43,31.4
265.77,3.716562,337.187,1.2531763910940001,0.3136,1,20,13.92,31.4
266.77,3.713593,357.187,1.326447142891,0.3177,1,20,14.90,31.4
267.72,3.714687,378.125,1.404616021875,0.3338,1,20,14.25,31.4
268.77,3.706875,382.187,1.4167194356250001,0.3161,1,20,15.65,31.4
269.77,3.712656,561.875,2.08604859,0.3118,1,20,22.82,31.4
270.91,3.712656,443.437,1.646329038672,0.3571,1,20,1049.17,31.4
272.06,3.713593,370.937,1.377509046641,0.3593,1,20,1234.13,31.4
272.86,3.696093,639.687,2.3643426428909997,0.4370,1,20,1285.71,31.5
273.92,3.710937,434.062,1.610776736094,0.4112,1,20,1480.40,31.5
274.78,3.707031,503.75,1.8674168662500001,0.3720,1,20,1248.67,31.5
275.97,3.718125,285.625,1.061989453125,0.3333,1,20,274.10,31.4
276.85,3.71125,532.812,1.9773985350000003,0.3116,1,20,12.46,31.4
277.82,3.708281,433.125,1.606149208125,0.3376,1,20,13.18,31.4
278.88,3.71,467.187,1.73326377,0.3444,1,20,441.40,31.4
279.80,3.6975,653.75,2.4172406250000003,0.3822,1,20,1679.63,31.4
281.38,3.714218,408.125,1.51586522125,0.3560,1,20,1048.87,31.4
281.89,3.710468,500.625,1.8575530425,0.3864,1,20,1718.75,31.4
283.00,3.704062,666.25,2.4678313075,0.3948,1,20,2130.86,31.4
283.92,3.702968,622.812,2.306252906016,0.3759,1,20,1138.76,31.3
284.88,3.712187,478.75,1.77720952625,0.3238,1,20,30.81,31.3
285.91,3.71125,439.062,1.6294688475,0.3138,1,20,14.75,31.3
286.91,3.703593,495.937,1.836748801641,0.3664,1,20,18.93,31.3
287.97,3.7125,402.5,1.49428125,0.3094,1,20,14.70,31.3
288.94,3.707656,637.812,2.3647874886720004,0.3769,1,20,931.06,31.3
290.10,3.708906,419.375,1.5554224537499999,0.3895,1,20,2153.26,31.3
290.95,3.712656,591.562,2.196266208672,0.3817,1,20,1506.70,31.3
292.06,3.718593,388.75,1.44560302875,0.3510,1,20,1037.02,31.2
293.04,3.706718,470.625,1.7444741587500001,0.3930,1,20,1705.21,31.2
294.05,3.706562,426.25,1.5799220525,0.3672,1,20,1078.96,31.2
295.43,3.707968,478.125,1.7728722000000001,0.3959,1,20,1780.64,31.2
296.06,3.706562,453.437,1.6806923535940002,0.3565,1,20,1138.71,31.2
297.03,3.714062,434.062,1.6121331798440002,0.3773,1,20,217.54,31.2
297.93,3.680468,970.937,3.573502558516,0.4568,1,20,125.38,31.3
298.96,3.684843,738.437,2.7210244103909997,0.4437,1,20,14.66,31.3
299.98,3.678125,901.25,3.31491015625,0.4326,1,20,20.73,31.3
301.03,3.646093,590.312,2.152332451016,0.4801,1,20,17.13,31.2
302.12,3.701562,471.25,1.7443610925,0.3380,1,20,14.11,31.2
303.04,3.7,537.812,1.9899044,0.3584,1,20,15.50,31.2
304.71,3.70375,538.437,1.9942360387500002,0.3943,1,20,22.23,31.2
306.35,3.709062,404.687,1.501009173594,0.3189,1,20,1260.03,31.2
306.93,3.705312,484.375,1.7947605,0.3807,1,20,679.46,31.2
307.87,3.704843,445.312,1.6498110460159998,0.4012,1,20,1159.04,31.2
308.92,3.702812,666.25,2.4669984950000003,0.4073,1,20,1413.75,31.3
309.88,3.660468,1335.312,4.887866846015999,0.4324,1,20,1313.02,31.3
311.34,3.684531,788.75,2.9061738262499994,0.4330,1,20,1738.23,31.3
312.50,3.646875,1283.75,4.68167578125,0.4645,1,20,1634.94,31.3
312.94,3.626875,1923.75,6.9772007812500005,0.4170,1,20,1691.45,31.3
315.17,3.70875,403.125,1.4950898437500002,0.4173,1,20,2571.01,31.2
315.87,3.691406,685.0,2.52861311,0.3779,1,20,1145.97,31.2
317.04,3.698437,600.0,2.2190622,0.4095,1,20,1722.73,31.2
317.78,3.701406,487.187,1.8032768849220002,0.4319,1,20,1952.07,31.3
319.29,3.711093,384.687,1.427609232891,0.3848,1,20,1296.32,31.3
320.08,3.706875,449.375,1.6657769531250002,0.3760,1,20,1465.94,31.3
320.79,3.714531,346.875,1.288477940625,0.3604,1,20,1075.62,31.2
322.05,3.708281,452.812,1.679154136172,0.3781,1,20,1216.57,31.2
322.95,3.703437,467.5,1.7313567975000002,0.3863,1,20,1814.84,31.2
323.81,3.707968,375.937,1.393962366016,0.3971,1,20,1755.95,31.2
325.02,3.714531,371.875,1.381341215625,0.3779,1,20,1511.03,31.2
326.12,3.70875,316.562,1.1740493175000002,0.3911,1,20,1706.23,31.2
327.19,3.709375,443.437,1.644874121875,0.3935,1,20,2115.22,31.2
330.50,3.704218,485.625,1.7988608662499999,0.3907,1,20,1560.94,31.2
331.89,3.713125,350.312,1.300752245,0.3587,1,20,5168.80,31.2
332.74,3.711093,402.187,1.492553360391,0.3594,1,20,1508.15,31.2
333.89,3.684531,691.875,2.549234885625,0.4145,1,20,1255.39,31.2
334.89,3.68625,816.875,3.01120546875,0.3350,1,20,878.79,31.3
335.45,3.674687,934.687,3.434682167969,0.3543,1,20,1083.76,31.3
336.32,3.685937,699.062,2.576698491094,0.3361,1,20,461.57,31.3
337.31,3.690781,748.437,2.762317059297,0.2947,1,20,19.10,31.3
338.51,3.658906,1114.062,4.0762481361719995,0.3359,1,20,14.91,31.3
339.34,3.687968,711.562,2.6242178860160004,0.3184,1,20,13.51,31.3
